file,id,name,bqm_is_class_id,bqm_is_class_label,bqm_is_class_iri
Notenboom.sbml,BW,body weight,PBPKO:00008,bodyweight,http://purl.obolibrary.org/obo/PBPKO_00008
Notenboom.sbml,VLc,,,,
Notenboom.sbml,VBc,,,,
Notenboom.sbml,VL,,,,
Notenboom.sbml,VB,,,,
Notenboom.sbml,VLum,,,,
Notenboom.sbml,VRest,,,,
Notenboom.sbml,QC,,,,
Notenboom.sbml,QLc,,,,
Notenboom.sbml,QL,,,,
Notenboom.sbml,QRest,,,,
Notenboom.sbml,kabs,,,,
Notenboom.sbml,CLintMet1,,,,
Notenboom.sbml,CLintMet2,,,,
Notenboom.sbml,PL,,,,
Notenboom.sbml,PRest,,,,
Notenboom.sbml,CLumen,,,,
Notenboom.sbml,CLiver,,,,
Notenboom.sbml,CBlood,,,,
Notenboom.sbml,CRest,,,,
Mendez_Catala.sbml,BW,body weight,PBPKO:00008,bodyweight,http://purl.obolibrary.org/obo/PBPKO_00008
Mendez_Catala.sbml,VLc,,,,
Mendez_Catala.sbml,VBc,,,,
Mendez_Catala.sbml,VSITissuec,,,,
Mendez_Catala.sbml,VMB,,,,
Mendez_Catala.sbml,VSITissue,,,,
Mendez_Catala.sbml,VL,,,,
Mendez_Catala.sbml,VB,,,,
Mendez_Catala.sbml,VSI,,,,
Mendez_Catala.sbml,VSI1,,,,
Mendez_Catala.sbml,VSI2,,,,
Mendez_Catala.sbml,VSI3,,,,
Mendez_Catala.sbml,VSI4,,,,
Mendez_Catala.sbml,VSI5,,,,
Mendez_Catala.sbml,VSI6,,,,
Mendez_Catala.sbml,VSI7,,,,
Mendez_Catala.sbml,VRest,,,,
Mendez_Catala.sbml,QSIc,,,,
Mendez_Catala.sbml,QLc,,,,
Mendez_Catala.sbml,QC,,,,
Mendez_Catala.sbml,QL,,,,
Mendez_Catala.sbml,QSI,,,,
Mendez_Catala.sbml,QRest,,,,
Mendez_Catala.sbml,PL,,,,
Mendez_Catala.sbml,PSI,,,,
Mendez_Catala.sbml,PRest,,,,
Mendez_Catala.sbml,ksto,,,,
Mendez_Catala.sbml,kt1,,,,
Mendez_Catala.sbml,kt2,,,,
Mendez_Catala.sbml,kt3,,,,
Mendez_Catala.sbml,kt4,,,,
Mendez_Catala.sbml,kt5,,,,
Mendez_Catala.sbml,kt6,,,,
Mendez_Catala.sbml,kt7,,,,
Mendez_Catala.sbml,kfe,,,,
Mendez_Catala.sbml,PappCaco2_log,,,,
Mendez_Catala.sbml,Papp_in_vivo,,,,
Mendez_Catala.sbml,SASI,,,,
Mendez_Catala.sbml,kabsSI1,,,,
Mendez_Catala.sbml,kabsSI2,,,,
Mendez_Catala.sbml,kabsSI3,,,,
Mendez_Catala.sbml,kabsSI4,,,,
Mendez_Catala.sbml,kabsSI5,,,,
Mendez_Catala.sbml,kabsSI6,,,,
Mendez_Catala.sbml,kabsSI7,,,,
Mendez_Catala.sbml,SAinb,,,,
Mendez_Catala.sbml,kabsLI,,,,
Mendez_Catala.sbml,MW,,,,
Mendez_Catala.sbml,S9SI,,,,
Mendez_Catala.sbml,SI,,,,
Mendez_Catala.sbml,VmaxSIMet1c,,,,
Mendez_Catala.sbml,VmaxSIMet1,,,,
Mendez_Catala.sbml,KmSIMet1,,,,
Mendez_Catala.sbml,VmaxLIMet2c,,,,
Mendez_Catala.sbml,VmaxLIMet3c,,,,
Mendez_Catala.sbml,VmaxLIMet2,,,,
Mendez_Catala.sbml,VmaxLIMet3,,,,
Mendez_Catala.sbml,KmLIMet2,,,,
Mendez_Catala.sbml,KmLIMet3,,,,
Mendez_Catala.sbml,VLS9,,,,
Mendez_Catala.sbml,L,,,,
Mendez_Catala.sbml,VmaxLMet2c,,,,
Mendez_Catala.sbml,VmaxLMet3c,,,,
Mendez_Catala.sbml,VmaxLMet1c,,,,
Mendez_Catala.sbml,VmaxLMet2,,,,
Mendez_Catala.sbml,VmaxLMet3,,,,
Mendez_Catala.sbml,VmaxLMet1,,,,
Mendez_Catala.sbml,KmLMet2,,,,
Mendez_Catala.sbml,KmLMet3,,,,
Mendez_Catala.sbml,KmLMet1,,,,
Mendez_Catala.sbml,CSI1,,,,
Mendez_Catala.sbml,CSI2,,,,
Mendez_Catala.sbml,CSI3,,,,
Mendez_Catala.sbml,CSI4,,,,
Mendez_Catala.sbml,CSI5,,,,
Mendez_Catala.sbml,CSI6,,,,
Mendez_Catala.sbml,CSI7,,,,
Mendez_Catala.sbml,CSITissue,,,,
Mendez_Catala.sbml,CLiver,,,,
Mendez_Catala.sbml,CBlood,,,,
Mendez_Catala.sbml,CLI1,,,,
Mendez_Catala.sbml,SITissueMet1,,,,
Mendez_Catala.sbml,L1Met2,,,,
Mendez_Catala.sbml,L1Met3,,,,
Mendez_Catala.sbml,LiverMet2,,,,
Mendez_Catala.sbml,LiverMet3,,,,
Mendez_Catala.sbml,LiverMet1,,,,
Wang.sbml,BW,body weight,PBPKO:00008,bodyweight,http://purl.obolibrary.org/obo/PBPKO_00008
Wang.sbml,VLc,,,,
Wang.sbml,VBc,,,,
Wang.sbml,VITc,,,,
Wang.sbml,VL,,,,
Wang.sbml,VB,,,,
Wang.sbml,VIT,,,,
Wang.sbml,Ddm,,,,
Wang.sbml,LJdm,,,,
Wang.sbml,LIdm,,,,
Wang.sbml,LLIdm,,,,
Wang.sbml,VJ,,,,
Wang.sbml,VI,,,,
Wang.sbml,VLI,,,,
Wang.sbml,SAJ,,,,
Wang.sbml,SAI,,,,
Wang.sbml,SALI,,,,
Wang.sbml,VRest,,,,
Wang.sbml,QC,,,,
Wang.sbml,QLc,,,,
Wang.sbml,QITc,,,,
Wang.sbml,QL,,,,
Wang.sbml,QIT,,,,
Wang.sbml,QRest,,,,
Wang.sbml,RBP,,,,
Wang.sbml,fu,,,,
Wang.sbml,PL,,,,
Wang.sbml,PIT,,,,
Wang.sbml,PRest,,,,
Wang.sbml,ksto,,,,
Wang.sbml,kt1,,,,
Wang.sbml,kt2,,,,
Wang.sbml,PappDONc,,,,
Wang.sbml,Papp_dm_h,,,,
Wang.sbml,kabsJ,,,,
Wang.sbml,kabsI,,,,
Wang.sbml,kabsLI,,,,
Wang.sbml,CLint,,,,
Wang.sbml,ALiv,,,,
Wang.sbml,CSt,,,,
Wang.sbml,CJ,,,,
Wang.sbml,CI,,,,
Wang.sbml,CLI,,,,
Wang.sbml,CIT,,,,
Wang.sbml,CLiver,,,,
Wang.sbml,CBlood,,,,
Wang.sbml,CRest,,,,
Wang.sbml,Met,,,,
Gilbert_Sandoval.sbml,BW,body weight,PBPKO:00008,bodyweight,http://purl.obolibrary.org/obo/PBPKO_00008
Gilbert_Sandoval.sbml,VLc,,,,
Gilbert_Sandoval.sbml,VBc,,,,
Gilbert_Sandoval.sbml,VSI,,,,
Gilbert_Sandoval.sbml,VL,,,,
Gilbert_Sandoval.sbml,VB,,,,
Gilbert_Sandoval.sbml,VRest,,,,
Gilbert_Sandoval.sbml,QC,,,,
Gilbert_Sandoval.sbml,QLc,,,,
Gilbert_Sandoval.sbml,QL,,,,
Gilbert_Sandoval.sbml,QRest,,,,
Gilbert_Sandoval.sbml,PL,,,,
Gilbert_Sandoval.sbml,PRest,,,,
Gilbert_Sandoval.sbml,ksto,,,,
Gilbert_Sandoval.sbml,kt,,,,
Gilbert_Sandoval.sbml,kfe,,,,
Gilbert_Sandoval.sbml,kabs,,,,
Gilbert_Sandoval.sbml,kabsSI1,,,,
Gilbert_Sandoval.sbml,kabsSI2,,,,
Gilbert_Sandoval.sbml,kabsSI3,,,,
Gilbert_Sandoval.sbml,kabsSI4,,,,
Gilbert_Sandoval.sbml,kabsSI5,,,,
Gilbert_Sandoval.sbml,kabsSI6,,,,
Gilbert_Sandoval.sbml,kabsSI7,,,,
Gilbert_Sandoval.sbml,MPL,,,,
Gilbert_Sandoval.sbml,VmaxMet1c,,,,
Gilbert_Sandoval.sbml,VmaxMet2c,,,,
Gilbert_Sandoval.sbml,nMet1,,,,
Gilbert_Sandoval.sbml,nMet2,,,,
Gilbert_Sandoval.sbml,S50Met1,,,,
Gilbert_Sandoval.sbml,S50Met2,,,,
Gilbert_Sandoval.sbml,VmaxMet1,,,,
Gilbert_Sandoval.sbml,VmaxMet2,,,,
Gilbert_Sandoval.sbml,CSt,,,,
Gilbert_Sandoval.sbml,CSI1,,,,
Gilbert_Sandoval.sbml,CSI2,,,,
Gilbert_Sandoval.sbml,CSI3,,,,
Gilbert_Sandoval.sbml,CSI4,,,,
Gilbert_Sandoval.sbml,CSI5,,,,
Gilbert_Sandoval.sbml,CSI6,,,,
Gilbert_Sandoval.sbml,CSI7,,,,
Gilbert_Sandoval.sbml,CLiver,,,,
Gilbert_Sandoval.sbml,CBlood,,,,
Gilbert_Sandoval.sbml,CRest,,,,
Gilbert_Sandoval.sbml,MetLiver1,,,,
Gilbert_Sandoval.sbml,MetLiver2,,,,
Mukherjee.sbml,BW,body weight,PBPKO:00008,bodyweight,http://purl.obolibrary.org/obo/PBPKO_00008
Mukherjee.sbml,VLc,,,,
Mukherjee.sbml,VBc,,,,
Mukherjee.sbml,VGc,,,,
Mukherjee.sbml,VL,,,,
Mukherjee.sbml,VB,,,,
Mukherjee.sbml,VG,,,,
Mukherjee.sbml,VSt,,,,
Mukherjee.sbml,VSpleen,,,,
Mukherjee.sbml,VBile,,,,
Mukherjee.sbml,VRest,,,,
Mukherjee.sbml,QC,,,,
Mukherjee.sbml,QLc,,,,
Mukherjee.sbml,QGc,,,,
Mukherjee.sbml,QL,,,,
Mukherjee.sbml,QG,,,,
Mukherjee.sbml,QSpleen,,,,
Mukherjee.sbml,QSt,,,,
Mukherjee.sbml,QRest,,,,
Mukherjee.sbml,QBile,,,,
Mukherjee.sbml,QLhep,,,,
Mukherjee.sbml,PL,,,,
Mukherjee.sbml,PRest,,,,
Mukherjee.sbml,PG,,,,
Mukherjee.sbml,PStomach,,,,
Mukherjee.sbml,PSpleen,,,,
Mukherjee.sbml,ktFL,,,,
Mukherjee.sbml,ktSL,,,,
Mukherjee.sbml,kt,,,,
Mukherjee.sbml,kabsFL,,,,
Mukherjee.sbml,kabsSL,,,,
Mukherjee.sbml,kfe,,,,
Mukherjee.sbml,kbiliary,,,,
Mukherjee.sbml,VmaxGZEA,,,,
Mukherjee.sbml,KmGZEA,,,,
Mukherjee.sbml,VLkg,,,,
Mukherjee.sbml,CLintLMet1C,,,,
Mukherjee.sbml,CLintLMet1,,,,
Mukherjee.sbml,CLintLMet2C,,,,
Mukherjee.sbml,CLintLMet2,,,,
Mukherjee.sbml,CLintLMet3C,,,,
Mukherjee.sbml,CLintLMet3,,,,
Mukherjee.sbml,CLintLMet4C,,,,
Mukherjee.sbml,CLintLMet4,,,,
Mukherjee.sbml,AMet,,,,
Mukherjee.sbml,CGut,,,,
Mukherjee.sbml,CLiver,,,,
Mukherjee.sbml,CBlood,,,,
Mukherjee.sbml,CRest,,,,
Mukherjee.sbml,CStomach,,,,
Mukherjee.sbml,CSpleen,,,,
Mukherjee.sbml,CBile,,,,
BechauxCd_Female.sbml,Age,,,,
BechauxCd_Female.sbml,BW,body weight,PBPKO:00008,bodyweight,http://purl.obolibrary.org/obo/PBPKO_00008
BechauxCd_Female.sbml,C5,,,,
BechauxCd_Female.sbml,C6,,,,
BechauxCd_Female.sbml,C7,,,,
BechauxCd_Female.sbml,C8,,,,
BechauxCd_Female.sbml,C9,,,,
BechauxCd_Female.sbml,C10,,,,
BechauxCd_Female.sbml,C12,,,,
BechauxCd_Female.sbml,C13,,,,
BechauxCd_Female.sbml,C14,,,,
BechauxCd_Female.sbml,C16,,,,
BechauxCd_Female.sbml,C17,,,,
BechauxCd_Female.sbml,C18,,,,
BechauxCd_Female.sbml,CX,,,,
BechauxCd_Male.sbml,Age,,,,
BechauxCd_Male.sbml,BW,body weight,PBPKO:00008,bodyweight,http://purl.obolibrary.org/obo/PBPKO_00008
BechauxCd_Male.sbml,C5,,,,
BechauxCd_Male.sbml,C6,,,,
BechauxCd_Male.sbml,C7,,,,
BechauxCd_Male.sbml,C8,,,,
BechauxCd_Male.sbml,C9,,,,
BechauxCd_Male.sbml,C10,,,,
BechauxCd_Male.sbml,C12,,,,
BechauxCd_Male.sbml,C13,,,,
BechauxCd_Male.sbml,C14,,,,
BechauxCd_Male.sbml,C16,,,,
BechauxCd_Male.sbml,C17,,,,
BechauxCd_Male.sbml,C18,,,,
BechauxCd_Male.sbml,CX,,,,
RuizCd_Male.sbml,Age,,,,
RuizCd_Male.sbml,BW,body weight,PBPKO:00008,bodyweight,http://purl.obolibrary.org/obo/PBPKO_00008
RuizCd_Male.sbml,C5,,,,
RuizCd_Male.sbml,C6,,,,
RuizCd_Male.sbml,C7,,,,
RuizCd_Male.sbml,C8,,,,
RuizCd_Male.sbml,C9,,,,
RuizCd_Male.sbml,C10,,,,
RuizCd_Male.sbml,C12,,,,
RuizCd_Male.sbml,C13,,,,
RuizCd_Male.sbml,C14,,,,
RuizCd_Male.sbml,C16,,,,
RuizCd_Male.sbml,C17,,,,
RuizCd_Male.sbml,C18,,,,
RuizCd_Male.sbml,CX,,,,
RuizCd_Female.sbml,Age,,,,
RuizCd_Female.sbml,BW,body weight,PBPKO:00008,bodyweight,http://purl.obolibrary.org/obo/PBPKO_00008
RuizCd_Female.sbml,C5,,,,
RuizCd_Female.sbml,C6,,,,
RuizCd_Female.sbml,C7,,,,
RuizCd_Female.sbml,C8,,,,
RuizCd_Female.sbml,C9,,,,
RuizCd_Female.sbml,C10,,,,
RuizCd_Female.sbml,C12,,,,
RuizCd_Female.sbml,C13,,,,
RuizCd_Female.sbml,C14,,,,
RuizCd_Female.sbml,C16,,,,
RuizCd_Female.sbml,C17,,,,
RuizCd_Female.sbml,C18,,,,
RuizCd_Female.sbml,CX,,,,
OFlaherty2000_Pb.sbml,Age,,,,
OFlaherty2000_Pb.sbml,BW,body weight,PBPKO:00008,bodyweight,http://purl.obolibrary.org/obo/PBPKO_00008
OFlaherty2000_Pb.sbml,VLc,,,,
OFlaherty2000_Pb.sbml,VBc,,,,
OFlaherty2000_Pb.sbml,VL,,,,
OFlaherty2000_Pb.sbml,VB,,,,
OFlaherty2000_Pb.sbml,VRest,,,,
OFlaherty2000_Pb.sbml,QC,,,,
OFlaherty2000_Pb.sbml,QLc,,,,
OFlaherty2000_Pb.sbml,QL,,,,
OFlaherty2000_Pb.sbml,QRest,,,,
OFlaherty2000_Pb.sbml,HtcA,,,,
OFlaherty2000_Pb.sbml,Htc,hematocrit,,,
OFlaherty2000_Pb.sbml,PL,,,,
OFlaherty2000_Pb.sbml,PRest,,,,
OFlaherty2000_Pb.sbml,G,,,,
OFlaherty2000_Pb.sbml,BIND,,,,
OFlaherty2000_Pb.sbml,KBIND,,,,
OFlaherty2000_Pb.sbml,CLiver,,,,
OFlaherty2000_Pb.sbml,CBlood,,,,
OFlaherty2000_Pb.sbml,CRest,,,,
PouillotCd.sbml,Age,,,,
PouillotCd.sbml,BW,body weight,PBPKO:00008,bodyweight,http://purl.obolibrary.org/obo/PBPKO_00008
PouillotCd.sbml,C5,,,,
PouillotCd.sbml,C6,,,,
PouillotCd.sbml,C7,,,,
PouillotCd.sbml,C9,,,,
PouillotCd.sbml,C10,,,,
PouillotCd.sbml,C12,,,,
PouillotCd.sbml,C13,,,,
PouillotCd.sbml,C14,,,,
PouillotCd.sbml,C16,,,,
PouillotCd.sbml,C17,,,,
PouillotCd.sbml,C18,,,,
PouillotCd.sbml,CX,,,,
Tebby2022_Pb.sbml,Age,,,,
Tebby2022_Pb.sbml,BW,body weight,PBPKO:00008,bodyweight,http://purl.obolibrary.org/obo/PBPKO_00008
Tebby2022_Pb.sbml,VLc,,,,
Tebby2022_Pb.sbml,VBc,,,,
Tebby2022_Pb.sbml,VL,,,,
Tebby2022_Pb.sbml,VB,,,,
Tebby2022_Pb.sbml,VRest,,,,
Tebby2022_Pb.sbml,QC,,,,
Tebby2022_Pb.sbml,QLc,,,,
Tebby2022_Pb.sbml,QL,,,,
Tebby2022_Pb.sbml,QRest,,,,
Tebby2022_Pb.sbml,HtcA,,,,
Tebby2022_Pb.sbml,Htc,hematocrit,,,
Tebby2022_Pb.sbml,PL,,,,
Tebby2022_Pb.sbml,PRest,,,,
Tebby2022_Pb.sbml,G,,,,
Tebby2022_Pb.sbml,BIND,,,,
Tebby2022_Pb.sbml,KBIND,,,,
Tebby2022_Pb.sbml,CLiver,,,,
Tebby2022_Pb.sbml,CBlood,,,,
Tebby2022_Pb.sbml,CRest,,,,
Carrier2001_Hg.sbml,BW,body weight,PBPKO:00008,bodyweight,http://purl.obolibrary.org/obo/PBPKO_00008
Carrier2001_Hg.sbml,VGIc,,,,
Carrier2001_Hg.sbml,VBc,,,,
Carrier2001_Hg.sbml,VLc,,,,
Carrier2001_Hg.sbml,VB,,,,
Carrier2001_Hg.sbml,VGI,,,,
Carrier2001_Hg.sbml,VL,,,,
Carrier2001_Hg.sbml,kabs,,,,
Carrier2001_Hg.sbml,Frac,,,,
Carrier2001_Hg.sbml,kmet_liver,,,,
Carrier2001_Hg.sbml,CGI,,,,
Carrier2001_Hg.sbml,CBlood,,,,
KjellstromCd.sbml,Age,,,,
KjellstromCd.sbml,BW,body weight,PBPKO:00008,bodyweight,http://purl.obolibrary.org/obo/PBPKO_00008
KjellstromCd.sbml,C5,,,,
KjellstromCd.sbml,C6,,,,
KjellstromCd.sbml,C7,,,,
KjellstromCd.sbml,C8,,,,
KjellstromCd.sbml,C9,,,,
KjellstromCd.sbml,C10,,,,
KjellstromCd.sbml,C12,,,,
KjellstromCd.sbml,C13,,,,
KjellstromCd.sbml,C14,,,,
KjellstromCd.sbml,C16,,,,
KjellstromCd.sbml,C17,,,,
KjellstromCd.sbml,C18,,,,
KjellstromCd.sbml,CX,,,,
Karrer.sbml,BW,body weight,PBPKO:00008,bodyweight,http://purl.obolibrary.org/obo/PBPKO_00008
Karrer.sbml,VLc,,,,
Karrer.sbml,VPlasmac,,,,
Karrer.sbml,VL,,,,
Karrer.sbml,VPlasma,,,,
Karrer.sbml,VRest,,,,
Karrer.sbml,enterocytes,,,,
Karrer.sbml,QC,,,,
Karrer.sbml,QLc,,,,
Karrer.sbml,QL,,,,
Karrer.sbml,QRest,,,,
Karrer.sbml,PL,,,,
Karrer.sbml,PRest,,,,
Karrer.sbml,kstoC,,,,
Karrer.sbml,ksto,,,,
Karrer.sbml,k0C,,,,
Karrer.sbml,k0,,,,
Karrer.sbml,kabsC,,,,
Karrer.sbml,kabs,,,,
Karrer.sbml,kfeC,,,,
Karrer.sbml,kfe,,,,
Karrer.sbml,kfeMetC,,,,
Karrer.sbml,kfeMet,,,,
Karrer.sbml,kabsMet1C,,,,
Karrer.sbml,kabsMet1,,,,
Karrer.sbml,kabsMet2C,,,,
Karrer.sbml,kabsMet2,,,,
Karrer.sbml,EHRrateC,,,,
Karrer.sbml,EHRrate,,,,
Karrer.sbml,kehrMet1C,,,,
Karrer.sbml,kehrMet1,,,,
Karrer.sbml,kehrMet2C,,,,
Karrer.sbml,kehrMet2,,,,
Karrer.sbml,BileFracSIMet1,,,,
Karrer.sbml,BileFracSIMet2,,,,
Karrer.sbml,fGutMet1,,,,
Karrer.sbml,KmGILumenMet1,,,,
Karrer.sbml,VmaxGILumenMet1c,,,,
Karrer.sbml,VmaxGILumenMet1,,,,
Karrer.sbml,fGutMet2,,,,
Karrer.sbml,KmGILumenMet2,,,,
Karrer.sbml,VmaxGILumenMet2c,,,,
Karrer.sbml,VmaxGILumenMet2,,,,
Karrer.sbml,BileFracLMet1,,,,
Karrer.sbml,BileFracLMet2,,,,
Karrer.sbml,fLiverMet1,,,,
Karrer.sbml,KmLMet1,,,,
Karrer.sbml,VmaxLMet1c,,,,
Karrer.sbml,VmaxLMet1,,,,
Karrer.sbml,fLiverMet2,,,,
Karrer.sbml,KmLMet2,,,,
Karrer.sbml,VmaxLMet2c,,,,
Karrer.sbml,VmaxLMet2,,,,
Karrer.sbml,CSt,,,,
Karrer.sbml,CSI,,,,
Karrer.sbml,CLiver,,,,
Karrer.sbml,CPlasma,,,,
Karrer.sbml,CRest,,,,
Karrer.sbml,ABile,,,,
Karrer.sbml,CGut,,,,
Sharma.sbml,BW,body weight,PBPKO:00008,bodyweight,http://purl.obolibrary.org/obo/PBPKO_00008
Sharma.sbml,VLc,,,,
Sharma.sbml,VPlasmac,,,,
Sharma.sbml,VGc,,,,
Sharma.sbml,VL,,,,
Sharma.sbml,VPlasma,,,,
Sharma.sbml,VG,,,,
Sharma.sbml,VRest,,,,
Sharma.sbml,QC,,,,
Sharma.sbml,QLc,,,,
Sharma.sbml,QGc,,,,
Sharma.sbml,QL,,,,
Sharma.sbml,QG,,,,
Sharma.sbml,QRest,,,,
Sharma.sbml,Hct,,,,
Sharma.sbml,fup,,,,
Sharma.sbml,k0C,,,,
Sharma.sbml,k0,,,,
Sharma.sbml,kstoC,,,,
Sharma.sbml,ksto,,,,
Sharma.sbml,kabsC,,,,
Sharma.sbml,kabs,,,,
Sharma.sbml,VmaxGMet1C,,,,
Sharma.sbml,VmaxGMet1,,,,
Sharma.sbml,KmGMet1,,,,
Sharma.sbml,VmaxLMet1C,,,,
Sharma.sbml,VmaxLMet1,,,,
Sharma.sbml,KmLMet1,,,,
Sharma.sbml,VmaxLMet2C,,,,
Sharma.sbml,VmaxLMet2,,,,
Sharma.sbml,KmLMet2,,,,
Sharma.sbml,PL,,,,
Sharma.sbml,PRest,,,,
Sharma.sbml,CLiver,,,,
Sharma.sbml,CPlasma,,,,
Sharma.sbml,CPlasma_Total,,,,
Sharma.sbml,CGut,,,,
Sharma.sbml,CRest,,,,
Hu.sbml,BW,body weight,PBPKO:00008,bodyweight,http://purl.obolibrary.org/obo/PBPKO_00008
Hu.sbml,VLc,,,,
Hu.sbml,VPlasmac,,,,
Hu.sbml,VL,,,,
Hu.sbml,VPlasma,,,,
Hu.sbml,VRest,,,,
Hu.sbml,enterocytes,,,,
Hu.sbml,QC,,,,
Hu.sbml,QLc,,,,
Hu.sbml,QL,,,,
Hu.sbml,QRest,,,,
Hu.sbml,PL,,,,
Hu.sbml,PRest,,,,
Hu.sbml,kstoC,,,,
Hu.sbml,ksto,,,,
Hu.sbml,k0C,,,,
Hu.sbml,k0,,,,
Hu.sbml,kabsC,,,,
Hu.sbml,kabs,,,,
Hu.sbml,kfeC,,,,
Hu.sbml,kfe,,,,
Hu.sbml,kfeMetC,,,,
Hu.sbml,kfeMet,,,,
Hu.sbml,kabsMet1C,,,,
Hu.sbml,kabsMet1,,,,
Hu.sbml,kabsMet2C,,,,
Hu.sbml,kabsMet2,,,,
Hu.sbml,EHRrateC,,,,
Hu.sbml,EHRrate,,,,
Hu.sbml,kehrMet1C,,,,
Hu.sbml,kehrMet1,,,,
Hu.sbml,kehrMet2C,,,,
Hu.sbml,kehrMet2,,,,
Hu.sbml,BileFracSIMet1,,,,
Hu.sbml,BileFracSIMet2,,,,
Hu.sbml,fGutMet1,,,,
Hu.sbml,KmGILumenMet1,,,,
Hu.sbml,VmaxGILumenMet1c,,,,
Hu.sbml,VmaxGILumenMet1,,,,
Hu.sbml,fGutMet2,,,,
Hu.sbml,KmGILumenMet2,,,,
Hu.sbml,VmaxGILumenMet2c,,,,
Hu.sbml,VmaxGILumenMet2,,,,
Hu.sbml,BileFracLMet1,,,,
Hu.sbml,BileFracLMet2,,,,
Hu.sbml,fLiverMet1,,,,
